"Soupirs Garden","18 Passage des Soupirs, Paris","park","48.8687","2.39685","75020","Soup_75020_2383","pa-75020","kfex3075","kfex3075_2384"
"Soya","20 Rue de la Pierre Levée, Paris","restaurant","48.868","2.37018","75003","Soya_75003_308","re-75003","kfex3075","kfex3075_309"
"Sputnik - Bar à Fléchettes","14-16 Rue de la Butte aux Cailles, Paris","restaurant","48.828","2.35107","75013","Sput_75013_1428","re-75013","kfex3075","kfex3075_1429"
"Square of Saint-Jacques Tower","39 Rue de Rivoli, Paris","park","48.8579","2.34881","75001","Squa_75001_1","pa-75001","kfex3075","kfex3075_2"
"Square Michel-Caldaguès","Place du Louvre, Paris","park","48.86","2.34058","75001","Squa_75001_16","pa-75001","kfex3075","kfex3075_17"
"Square Louvois","69bis Rue de Richelieu, Paris","park","48.8679","2.33775","75001","Squa_75001_23","pa-75001","kfex3075","kfex3075_24"
"Square de la place Dauphine","5 Imp. des Pavillons, Paris","park","48.8567","2.34232","75001","Squa_75001_32","pa-75001","kfex3075","kfex3075_33"
"Square Madeleine Tribolati","51 Rue Montorgueil, Paris","park","48.8653","2.34668","75001","Squa_75001_35","pa-75001","kfex3075","kfex3075_36"
"Square Laurent-Prache","1 Place Saint-Germain des Prés, Paris","park","48.8543","2.33394","75001","Squa_75001_39","pa-75001","kfex3075","kfex3075_40"
"square Taras-Chevtchenko","186 Boulevard Saint-Germain, Paris","park","48.8546","2.3308","75001","squa_75001_40","pa-75001","kfex3075","kfex3075_41"
"Square Félix Desruelles","168 bis Boulevard Saint-Germain, Paris","park","48.8536","2.33532","75001","Squa_75001_43","pa-75001","kfex3075","kfex3075_44"
"Square Samuel Rousseau","2 Rue Casimir Périer, Paris","park","48.859","2.31971","75001","Squa_75001_47","pa-75001","kfex3075","kfex3075_48"
"Square Bidault","Paris","park","48.8698","2.34991","75001","Squa_75001_7","pa-75001","kfex3075","kfex3075_8"
"Square René Viviani","2 Rue du Fouarre, Paris","park","48.8522","2.3476","75001","Squa_75001_8","pa-75001","kfex3075","kfex3075_9"
"Square du Vert-Galant","15 Place du Pont Neuf, Paris","park","48.8575","2.34017","75001","Squa_75001_9","pa-75001","kfex3075","kfex3075_10"
"Square Montholon","2 Rue Mayran, Paris","park","48.8769","2.34654","75002","Squa_75002_188","pa-75002","kfex3075","kfex3075_189"
"Square du Temple - Elie Wiesel","64 Rue de Bretagne, Paris","park","48.8645","2.36072","75002","Squa_75002_189","pa-75002","kfex3075","kfex3075_190"
"Square Alban Satragne","11 Square Alban Satragne, Paris","park","48.8756","2.35529","75002","Squa_75002_190","pa-75002","kfex3075","kfex3075_191"
"Square d'Estienne d'Orves","1 Place d'Estienne d'Orves, Paris","park","48.8766","2.33172","75002","Squa_75002_192","pa-75002","kfex3075","kfex3075_193"
"Square Émile Chautemps","98 bis Boulevard de Sébastopol, Paris","park","48.8668","2.35324","75002","Squa_75002_198","pa-75002","kfex3075","kfex3075_199"
"Square Émile-Chautemps","263 Rue Saint-Martin, Paris","park","48.8673","2.35383","75002","Squa_75002_201","pa-75002","kfex3075","kfex3075_202"
"Square Charles-Victor Langlois","6 Rue des Blancs Manteaux, Paris","park","48.8587","2.35793","75003","Squa_75003_254","pa-75003","kfex3075","kfex3075_255"
"Square Albert-Schweitzer","10 Rue de l'Hôtel de ville, Paris","park","48.8538","2.35794","75003","Squa_75003_255","pa-75003","kfex3075","kfex3075_256"
"Square Saint-Gilles du Grand Veneur","9 Rue du Grand Veneur, Paris","park","48.8592","2.36541","75003","Squa_75003_259","pa-75003","kfex3075","kfex3075_260"
"Square May Picqueray","94 Boulevard Richard-Lenoir, Paris","park","48.8636","2.37134","75003","Squa_75003_261","pa-75003","kfex3075","kfex3075_262"
"Square et Promenade Richard Lenoir","35 Boulevard Richard-Lenoir, Paris","park","48.8591","2.37182","75003","Squa_75003_262","pa-75003","kfex3075","kfex3075_263"
"Square Federico García Lorca","Voie Georges Pompidou, Paris","park","48.8547","2.35315","75003","Squa_75003_263","pa-75003","kfex3075","kfex3075_264"
"Square Jules Verne","19 bis Rue de l'Orillon, Paris","park","48.8699","2.37524","75003","Squa_75003_265","pa-75003","kfex3075","kfex3075_266"
"Square Georges-Cain","8 Rue Payenne, Paris","park","48.8581","2.36273","75003","Squa_75003_266","pa-75003","kfex3075","kfex3075_267"
"Square Francis-Lemarque","31-33 Passage Charles Dallery, Paris","park","48.856","2.37697","75003","Squa_75003_267","pa-75003","kfex3075","kfex3075_268"
"Square Jean XXIII","4 Parvis Notre Dame - Place Jean-Paul II, Paris","park","48.8524","2.35087","75003","Squa_75003_269","pa-75003","kfex3075","kfex3075_270"
"Square Maurice Gardette","2 Rue du Général Blaise, Paris","park","48.8616","2.37917","75003","Squa_75003_270","pa-75003","kfex3075","kfex3075_271"
"Square Georges Sarre","10 Avenue Jean Aicard, Paris","park","48.865","2.3815","75003","Squa_75003_273","pa-75003","kfex3075","kfex3075_274"
"Square de la Place Pasdeloup","Place Pasdeloup, Paris","park","48.863","2.36704","75003","Squa_75003_276","pa-75003","kfex3075","kfex3075_277"
"Square Léopold-Achille","5 Rue du Parc Royal, Paris","park","48.8583","2.36319","75003","Squa_75003_288","pa-75003","kfex3075","kfex3075_289"
"Square Jules-Ferry","1 Boulevard Jules Ferry, Paris","park","48.8665","2.36908","75003","Squa_75003_292","pa-75003","kfex3075","kfex3075_293"
"square Frédérick-Lemaître","35 Quai de Jemmapes, Paris","park","48.8689","2.36719","75003","squa_75003_296","pa-75003","kfex3075","kfex3075_297"
"Square Samuel Paty","2 Place Paul Painlevé, Paris","park","48.8501","2.34409","75004","Squa_75004_405","pa-75004","kfex3075","kfex3075_406"
"Square des arènes de Lutèce","4 Rue des Arènes, Paris","park","48.8448","2.35333","75004","Squa_75004_406","pa-75004","kfex3075","kfex3075_407"
"Square Marie-Trintignant","17 Rue de l'Ave Maria, Paris","park","48.8532","2.35952","75004","Squa_75004_422","pa-75004","kfex3075","kfex3075_423"
"Square de l'Île-de-France","1 Quai de l'Archevêché, Paris","park","48.852","2.3522","75004","Squa_75004_428","pa-75004","kfex3075","kfex3075_429"
"Square Henri Galli","9 Boulevard Henri IV, Paris","park","48.8513","2.36179","75004","Squa_75004_430","pa-75004","kfex3075","kfex3075_431"
"Square Barye","2 Boulevard Henri IV, Paris","park","48.85","2.35981","75004","Squa_75004_434","pa-75004","kfex3075","kfex3075_435"
"Square René Le Gall","Square Réné Le Gall, Paris","park","48.8323","2.34954","75005","Squa_75005_496","pa-75005","kfex3075","kfex3075_497"
"Square Saint-Médard","Paris","park","48.8395","2.35","75005","Squa_75005_498","pa-75005","kfex3075","kfex3075_499"
"Square Marius Constant","15 Rue Saint-Médard, Paris","park","48.8433","2.35052","75005","Squa_75005_501","pa-75005","kfex3075","kfex3075_502"
"Square Paul Langevin","Square Paul Langevin, 20 Rue Monge, Paris","park","48.8479","2.3502","75005","Squa_75005_504","pa-75005","kfex3075","kfex3075_505"
"Square Robert Montagne","4 Place du Puits de l'Ermite, Paris","park","48.8423","2.35399","75005","Squa_75005_508","pa-75005","kfex3075","kfex3075_509"
"Square Yves Coppens","43B Rue des Écoles, Paris","park","48.8491","2.34637","75005","Squa_75005_510","pa-75005","kfex3075","kfex3075_511"
"Square Michel-Foucault","45 Rue des Écoles, Paris","park","48.8493","2.34533","75005","Squa_75005_512","pa-75005","kfex3075","kfex3075_513"
"Square Danielle Mitterrand","Rue de Bièvre, Paris","park","48.8505","2.35008","75005","Squa_75005_515","pa-75005","kfex3075","kfex3075_516"
"square Théodore-Monod","23 Rue du Fer à Moulin, Paris","park","48.8388","2.35368","75005","squa_75005_516","pa-75005","kfex3075","kfex3075_517"
"Square Restif-de-La-Bretonne","2 Rue de la Bûcherie, Paris","park","48.8515","2.3492","75005","Squa_75005_519","pa-75005","kfex3075","kfex3075_520"
"Square André Lefèvre","2 Rue de la Parcheminerie, Paris","park","48.8516","2.34535","75005","Squa_75005_521","pa-75005","kfex3075","kfex3075_522"
"Square Pierre-Gilles de Gennes","25 Quai de Montebello, Paris","park","48.8527","2.34719","75005","Squa_75005_524","pa-75005","kfex3075","kfex3075_525"
"Square pour chiens Rue Bonaparte","898 Allée du Séminaire, Paris","park","48.849","2.33288","75006","Squa_75006_602","pa-75006","kfex3075","kfex3075_603"
"Square Boucicaut","1 Rue de Babylone, Paris","park","48.8514","2.32563","75006","Squa_75006_607","pa-75006","kfex3075","kfex3075_608"
"Square Roger-Stéphane","7 Rue Juliette Récamier, Paris","park","48.8529","2.32791","75006","Squa_75006_608","pa-75006","kfex3075","kfex3075_609"
"Square Ozanam","18 Rue Stanislas, Paris","park","48.8433","2.32737","75006","Squa_75006_616","pa-75006","kfex3075","kfex3075_617"
"square Gaston-Baty","Rue du Maine, Paris","park","48.8408","2.32357","75006","squa_75006_625","pa-75006","kfex3075","kfex3075_626"
"Square Yves-Klein","241 Boulevard Raspail, Paris","park","48.8391","2.33109","75006","Squa_75006_627","pa-75006","kfex3075","kfex3075_628"
"square Cambronne","2 Rue Alexandre Cabanel, Paris","park","48.8481","2.30252","75007","squa_75007_692","pa-75007","kfex3075","kfex3075_693"
"Square Jean Perrin","10 Avenue des Champs-Élysées, Paris","park","48.8669","2.31164","75007","Squa_75007_698","pa-75007","kfex3075","kfex3075_699"
"Square Franck Bauer","26 Rue Dupleix, Paris","park","48.8512","2.29576","75007","Squa_75007_700","pa-75007","kfex3075","kfex3075_701"
"Square Santiago du Chili","1 Avenue de la Motte-Picquet, Paris","park","48.8575","2.31096","75007","Squa_75007_705","pa-75007","kfex3075","kfex3075_706"
"Square d'Ajaccio","127 Rue de Grenelle, Paris","park","48.8578","2.31583","75007","Squa_75007_708","pa-75007","kfex3075","kfex3075_709"
"Square of Tolerance","6 Avenue de Saxe, Paris","park","48.8499","2.30707","75007","Squa_75007_717","pa-75007","kfex3075","kfex3075_718"
"Square Lowendal","6 Rue Mario Nikis, Paris","park","48.8485","2.30412","75007","Squa_75007_726","pa-75007","kfex3075","kfex3075_727"
"Square Marcel Pagnol","12 Rue de Laborde, Paris","park","48.8759","2.32033","75008","Squa_75008_810","pa-75008","kfex3075","kfex3075_811"
"Square des Batignolles","144bis Rue Cardinet, Paris","park","48.8875","2.31648","75008","Squa_75008_818","pa-75008","kfex3075","kfex3075_819"
"Square Louis-XVI","29 Rue Pasquier, Paris","park","48.8737","2.32302","75008","Squa_75008_822","pa-75008","kfex3075","kfex3075_823"
"Square Marigny","Unnamed Road, Paris","park","48.8691","2.31249","75008","Squa_75008_826","pa-75008","kfex3075","kfex3075_827"
"Square Berlin","1 Avenue de Selves, Paris","park","48.8677","2.31257","75008","Squa_75008_833","pa-75008","kfex3075","kfex3075_834"
"Square Hector Berlioz","1 Place Adolphe Max, Paris","park","48.8832","2.32986","75008","Squa_75008_850","pa-75008","kfex3075","kfex3075_851"
"Square Louise Michel","6 Place Saint-Pierre, Paris","park","48.885","2.34339","75009","Squa_75009_929","pa-75009","kfex3075","kfex3075_930"
"Square d'Anvers - Jean-Claude-Carrière","10 bis Avenue Trudaine, Paris","park","48.8821","2.34446","75009","Squa_75009_930","pa-75009","kfex3075","kfex3075_931"
"Square Jehan Rictus","14 Place des Abbesses, Paris","park","48.8847","2.33864","75009","Squa_75009_935","pa-75009","kfex3075","kfex3075_936"
"Square Alain Bashung","16 Rue de Jessaint, Paris","park","48.8854","2.35623","75009","Squa_75009_936","pa-75009","kfex3075","kfex3075_937"
"Square Léon","20 Rue des Gardes, Paris","park","48.8861","2.35331","75009","Squa_75009_937","pa-75009","kfex3075","kfex3075_938"
"Square Joel Le Tac","6 Place Constantin Pecqueur, Paris","park","48.8893","2.33814","75009","Squa_75009_938","pa-75009","kfex3075","kfex3075_939"
"square Nadar","2 Rue Saint-Éleuthère, Paris","park","48.886","2.34193","75009","squa_75009_940","pa-75009","kfex3075","kfex3075_941"
"Square Alex-Biscarre","31 Rue Notre Dame de Lorette, Paris","park","48.8785","2.33674","75009","Squa_75009_942","pa-75009","kfex3075","kfex3075_943"
"Square Aristide Cavaillé-Coll","8 Place Franz Liszt, Paris","park","48.8782","2.35175","75009","Squa_75009_943","pa-75009","kfex3075","kfex3075_944"
"Square Juliette Dodu","14 Rue Juliette Dodu, Paris","park","48.8755","2.36946","75010","Squa_75010_1000","pa-75010","kfex3075","kfex3075_1001"
"Square Saint Laurent","68 Boulevard de Magenta, Paris","park","48.8745","2.35807","75010","Squa_75010_1001","pa-75010","kfex3075","kfex3075_1002"
"Square des Recollets","86 Quai de Valmy, Paris","park","48.8738","2.36344","75010","Squa_75010_1004","pa-75010","kfex3075","kfex3075_1005"
"square Henri-Christiné","151 Quai de Jemmapes, Paris","park","48.8737","2.36362","75010","squa_75010_1005","pa-75010","kfex3075","kfex3075_1006"
"Square des Maures","143 Quai de Valmy, Paris","park","48.8772","2.36519","75010","Squa_75010_1011","pa-75010","kfex3075","kfex3075_1012"
"Square Henri-Christiné","158 Quai de Jemmapes, Paris","park","48.8778","2.36606","75010","Squa_75010_1014","pa-75010","kfex3075","kfex3075_1015"
"Square Amadou-Hampaté Bâ","19 Rue Boy-Zelensky, Paris","park","48.8776","2.36821","75010","Squa_75010_1018","pa-75010","kfex3075","kfex3075_1019"
"Square Eugène Varlin","150 Quai de Jemmapes, Paris","park","48.878","2.36607","75010","Squa_75010_998","pa-75010","kfex3075","kfex3075_999"
"Square des Amandiers","47 Rue des Cendriers, Paris","park","48.8658","2.38819","75011","Squa_75011_1059","pa-75011","kfex3075","kfex3075_1060"
"square Samuel-de-Champlain","Paris","park","48.8639","2.39273","75011","squa_75011_1063","pa-75011","kfex3075","kfex3075_1064"
"Square de la Roquette","143 Rue de la Roquette, Paris","park","48.8595","2.38444","75011","Squa_75011_1064","pa-75011","kfex3075","kfex3075_1065"
"square Olga-Bancic","34 Rue Godefroy Cavaignac, Paris","park","48.8562","2.38095","75011","squa_75011_1067","pa-75011","kfex3075","kfex3075_1068"
"Square Bande","5 Rue du Général Guilhem, Paris","park","48.8612","2.38008","75011","Squa_75011_1069","pa-75011","kfex3075","kfex3075_1070"
"Square Jean Allemane (ex-Mercoeur)","9 Rue de Belfort, Paris","park","48.8563","2.38301","75011","Squa_75011_1070","pa-75011","kfex3075","kfex3075_1071"
"Square des Moines de Tibhirine","Square Saint-Ambroise, Paris","park","48.861","2.37537","75011","Squa_75011_1072","pa-75011","kfex3075","kfex3075_1073"
"Square Marcel-Rajman","13 Rue Merlin, Paris","park","48.8603","2.38541","75011","Squa_75011_1078","pa-75011","kfex3075","kfex3075_1079"
"square de la Folie-Régnault","24 Rue de la Folie-Regnault, Paris","park","48.8575","2.38781","75011","squa_75011_1081","pa-75011","kfex3075","kfex3075_1082"
"Square Raoul Nordling","28 Rue Saint-Bernard, Paris","park","48.8526","2.38149","75011","Squa_75011_1082","pa-75011","kfex3075","kfex3075_1083"
"Square Louis-Majorelle","24-30 Rue de la Forge Royale, Paris","park","48.8521","2.38134","75011","Squa_75011_1084","pa-75011","kfex3075","kfex3075_1085"
"Square Colbert","159 Rue de Charonne, Paris","park","48.8563","2.38934","75011","Squa_75011_1088","pa-75011","kfex3075","kfex3075_1089"
"Square Georges Contenot","75 Rue Claude Decaen, Paris","park","48.8372","2.39762","75012","Squa_75012_1171","pa-75012","kfex3075","kfex3075_1172"
"Square Jean Morin","238 Rue de Charenton, Paris","park","48.8387","2.38891","75012","Squa_75012_1175","pa-75012","kfex3075","kfex3075_1176"
"Square Charles Péguy","21 Rue Rottembourg, Paris","park","48.8394","2.40626","75012","Squa_75012_1182","pa-75012","kfex3075","kfex3075_1183"
"Square Georges Contenot","3 Square Georges Contenot, Paris","park","48.8372","2.39641","75012","Squa_75012_1185","pa-75012","kfex3075","kfex3075_1186"
"Square des Anciens Combattants d'Indochine","Porte Doree, Paris","park","48.8353","2.40718","75012","Squa_75012_1186","pa-75012","kfex3075","kfex3075_1187"
"Square Pierre Pasquier","2 Boulevard Soult, Paris","park","48.8358","2.40809","75012","Squa_75012_1187","pa-75012","kfex3075","kfex3075_1188"
"square Van Vollenhoven","5 Rue Marcel Dubois, Paris","park","48.8346","2.40678","75012","squa_75012_1188","pa-75012","kfex3075","kfex3075_1189"
"square Georges-Méliès","3 Rue Albert Malet, Paris","park","48.8411","2.40987","75012","squa_75012_1192","pa-75012","kfex3075","kfex3075_1193"
"Square Émile Cohl","60 Boulevard Soult, Paris","park","48.8422","2.41015","75012","Squa_75012_1197","pa-75012","kfex3075","kfex3075_1198"
"Square Courteline","51 Boulevard de Picpus, Paris","park","48.8448","2.40181","75012","Squa_75012_1198","pa-75012","kfex3075","kfex3075_1199"
"Square de la Croix Rouge","Route de la Croix Rouge, Paris","park","48.832","2.40767","75012","Squa_75012_1199","pa-75012","kfex3075","kfex3075_1200"
"Square de la pointe Paul Bert","114 Boulevard de la Guyane, Paris","park","48.8421","2.41455","75012","Squa_75012_1211","pa-75012","kfex3075","kfex3075_1212"
"square Saint-Éloi","11 Rue du Colonel Rozanoff, Paris","park","48.8447","2.3875","75012","squa_75012_1212","pa-75012","kfex3075","kfex3075_1213"
"Square Sarah Bernhardt","2 Rue de Buzenval, Paris","park","48.8493","2.40402","75012","Squa_75012_1214","pa-75012","kfex3075","kfex3075_1215"
"Square Eugène Thomas","Rue Descos, Paris","park","48.8413","2.3876","75012","Squa_75012_1215","pa-75012","kfex3075","kfex3075_1216"
"Square Marianne","16 Place de la Nation, Paris","park","48.8473","2.39548","75012","Squa_75012_1217","pa-75012","kfex3075","kfex3075_1218"
"Square Fernand Foureau","3 Rue Fernand Foureau, Paris","park","48.8465","2.41167","75012","Squa_75012_1220","pa-75012","kfex3075","kfex3075_1221"
"square Réjane","58 Rue de Lagny, Paris","park","48.8485","2.4046","75012","squa_75012_1221","pa-75012","kfex3075","kfex3075_1222"
"Square Gustave Mesureur","105 Rue Jeanne d'Arc, Paris","park","48.8339","2.36219","75013","Squa_75013_1344","pa-75013","kfex3075","kfex3075_1345"
"square Caffiéri","11 Avenue Caffieri, Paris","park","48.8199","2.35152","75013","squa_75013_1348","pa-75013","kfex3075","kfex3075_1349"
"square Ulysse-Trélat","112 Rue Regnault, Paris","park","48.823","2.36793","75013","squa_75013_1351","pa-75013","kfex3075","kfex3075_1352"
"square de la Montgolfière","42 Rue du Moulinet, Paris","park","48.827","2.3541","75013","squa_75013_1356","pa-75013","kfex3075","kfex3075_1357"
"Square de la place André-Masson","1 place André Masson, Paris","park","48.8277","2.35478","75013","Squa_75013_1357","pa-75013","kfex3075","kfex3075_1358"
"Square Henri Rousselle","6 Place Paul Verlaine, Paris","park","48.8278","2.3522","75013","Squa_75013_1359","pa-75013","kfex3075","kfex3075_1360"
"Square Luis Say","20 Rue Yeo Thomas, Paris","park","48.8312","2.36143","75013","Squa_75013_1368","pa-75013","kfex3075","kfex3075_1369"
"square de l'Abbé-Georges-Hénocque","1 Place de l'Abbé Georges Hénocque, Paris","park","48.8239","2.35331","75013","squa_75013_1369","pa-75013","kfex3075","kfex3075_1370"
"Square de la Raffinerie Say","147 Boulevard Vincent Auriol, Paris","park","48.8319","2.36115","75013","Squa_75013_1370","pa-75013","kfex3075","kfex3075_1371"
"Square du Docteur Navarre","Place Dr Navarre, Paris","park","48.8279","2.3662","75013","Squa_75013_1376","pa-75013","kfex3075","kfex3075_1377"
"Square Le Gall","Rue Emile Deslandres, Paris","park","48.835","2.35043","75013","Squa_75013_1377","pa-75013","kfex3075","kfex3075_1378"
"Square Paul-Grimault","28 Rue de la Fontaine à Mulard, Paris","park","48.8229","2.34793","75013","Squa_75013_1380","pa-75013","kfex3075","kfex3075_1381"
"Square Florence Blumenthal","93 Rue du Château des Rentiers, Paris","park","48.8278","2.36776","75013","Squa_75013_1385","pa-75013","kfex3075","kfex3075_1386"
"Square des Mimosas","5 Square des Mimosas, Paris","park","48.8225","2.34526","75013","Squa_75013_1395","pa-75013","kfex3075","kfex3075_1396"
"Square Albin Cachot","10 Square Albin Cachot, Paris","park","48.8337","2.34334","75013","Squa_75013_1396","pa-75013","kfex3075","kfex3075_1397"
"Square Ferdinand Brunot","12 Rue Pierre Castagnou, Paris","park","48.8325","2.32653","75014","Squa_75014_1498","pa-75014","kfex3075","kfex3075_1499"
"Square Jules-Durand (ex- Olivier Noyer-Leonidas)","13 Rue Olivier Noyer, Paris","park","48.8309","2.32237","75014","Squa_75014_1499","pa-75014","kfex3075","kfex3075_1500"
"Square du Chanoine-Viollet","72 Rue du Moulin Vert, Paris","park","48.8313","2.32063","75014","Squa_75014_1500","pa-75014","kfex3075","kfex3075_1501"
"square Alberto-Giacometti","36 Rue Didot, Paris","park","48.8319","2.31969","75014","squa_75014_1501","pa-75014","kfex3075","kfex3075_1502"
"Square du Cardinal Wyszynski","Rue Vercingétorix, Paris","park","48.8363","2.31632","75014","Squa_75014_1502","pa-75014","kfex3075","kfex3075_1503"
"Square d'Alleray Labrouste-Saint-Amand","90 Rue d'Alleray, Paris","park","48.8358","2.30849","75014","Squa_75014_1506","pa-75014","kfex3075","kfex3075_1507"
"Square Paturle","1 Rue Paturle, Paris","park","48.8287","2.30702","75014","Squa_75014_1507","pa-75014","kfex3075","kfex3075_1508"
"Square Lionel-Assouad","12 Rue de Châtillon, Paris","park","48.8279","2.32297","75014","Squa_75014_1509","pa-75014","kfex3075","kfex3075_1510"
"Square Aspirant Dunand","20 Rue Saillard, Paris","park","48.832","2.32626","75014","Squa_75014_1514","pa-75014","kfex3075","kfex3075_1515"
"Square henri delormel","2 Square Henri Delormel, Paris","park","48.8321","2.3297","75014","Squa_75014_1518","pa-75014","kfex3075","kfex3075_1519"
"Square Lionel Assouad","18 Rue de Châtillon, Paris","park","48.8277","2.32318","75014","Squa_75014_1521","pa-75014","kfex3075","kfex3075_1522"
"square Frédéric-Bazille","18 Rue Jacquier, Paris","park","48.8302","2.31683","75014","squa_75014_1522","pa-75014","kfex3075","kfex3075_1523"
"Square Claude-Nicolas-Ledoux","2 Place Denfert-Rochereau, Paris","park","48.8344","2.33143","75014","Squa_75014_1527","pa-75014","kfex3075","kfex3075_1528"
"Square des Suisses","Rue des Suisses, Paris","park","48.831","2.31431","75014","Squa_75014_1533","pa-75014","kfex3075","kfex3075_1534"
"square Alésia-Ridder","126 Rue Raymond Losserand, Paris","park","48.8318","2.31325","75014","squa_75014_1539","pa-75014","kfex3075","kfex3075_1540"
"Square Pauly","17 Rue Pauly, Paris","park","48.8304","2.31339","75014","Squa_75014_1542","pa-75014","kfex3075","kfex3075_1543"
"Square Henri-et-Achille-Duchêne","144 Rue Vercingétorix, Paris","park","48.8335","2.3121","75014","Squa_75014_1544","pa-75014","kfex3075","kfex3075_1545"
"Square Marie Poussepin","242 Rue Lecourbe, Paris","park","48.84","2.29153","75015","Squa_75015_1637","pa-75015","kfex3075","kfex3075_1638"
"square du Clos Feuquières","30 Rue Desnouettes, Paris","park","48.8367","2.29077","75015","squa_75015_1640","pa-75015","kfex3075","kfex3075_1641"
"Square Saint-Lambert","2 Rue Jean Formigé, Paris","park","48.8424","2.29789","75015","Squa_75015_1645","pa-75015","kfex3075","kfex3075_1646"
"square de la place Étienne-Pernet","30 Place Etienne Pernet, Paris","park","48.8429","2.29232","75015","squa_75015_1648","pa-75015","kfex3075","kfex3075_1649"
"Square Violet","4 Place Violet, Paris","park","48.844","2.28983","75015","Squa_75015_1650","pa-75015","kfex3075","kfex3075_1651"
"Square Gerbert-Blomet","113 Rue Blomet, Paris","park","48.8399","2.29797","75015","Squa_75015_1653","pa-75015","kfex3075","kfex3075_1654"
"Square Duranton","1 Rue Duranton, Paris","park","48.8411","2.28561","75015","Squa_75015_1654","pa-75015","kfex3075","kfex3075_1655"
"square Adolphe-Chérioux","260 Rue de Vaugirard, Paris","park","48.8402","2.30064","75015","squa_75015_1659","pa-75015","kfex3075","kfex3075_1660"
"square Félix-Faure","167 Rue de Lourmel, Paris","park","48.8392","2.28278","75015","squa_75015_1662","pa-75015","kfex3075","kfex3075_1663"
"Square Jean Thébaud","20 Square Jean Thébaud, Paris","park","48.8465","2.30059","75015","Squa_75015_1664","pa-75015","kfex3075","kfex3075_1665"
"Square Jean Cocteau","122 Avenue Félix Faure, Paris","park","48.8386","2.28031","75015","Squa_75015_1668","pa-75015","kfex3075","kfex3075_1669"
"Square Paul Gilot","38 bis Rue de la Convention, Paris","park","48.8442","2.28028","75015","Squa_75015_1669","pa-75015","kfex3075","kfex3075_1670"
"Square Marin la Meslée","10 Square Desnouettes, Paris","park","48.8347","2.28393","75015","Squa_75015_1672","pa-75015","kfex3075","kfex3075_1673"
"Square Alleray - Quintinie","28 Rue des Favorites, Paris","park","48.8372","2.30431","75015","Squa_75015_1674","pa-75015","kfex3075","kfex3075_1675"
"Square Necker","1 Rue Tessier, Paris","park","48.8395","2.30651","75015","Squa_75015_1679","pa-75015","kfex3075","kfex3075_1680"
"Square Garibaldi","Rue Alexandre Cabanel, Paris","park","48.8485","2.302","75015","Squa_75015_1680","pa-75015","kfex3075","kfex3075_1681"
"Square Jan Doornik","25 Boulevard Flandrin, Paris","park","48.8675","2.27311","75016","Squa_75016_1766","pa-75016","kfex3075","kfex3075_1767"
"Square des Écrivains Combattants Morts pour la France","Square des Écrivains Combattants Morts pour la France, Paris","park","48.8596","2.26546","75016","Squa_75016_1770","pa-75016","kfex3075","kfex3075_1771"
"Square Alexandre-Ier-de-Yougoslavie","5 Place de Colombie, Paris","park","48.8625","2.26696","75016","Squa_75016_1772","pa-75016","kfex3075","kfex3075_1773"
"Square of Passy","Allée des Fortifications, Paris","park","48.8575","2.26255","75016","Squa_75016_1777","pa-75016","kfex3075","kfex3075_1778"
"Square Jan Doornik","27 Boulevard Flandrin, Paris","park","48.8665","2.27207","75016","Squa_75016_1788","pa-75016","kfex3075","kfex3075_1789"
"Square Claude Debussy","Avenue Chantemesse, Paris","park","48.8669","2.27113","75016","Squa_75016_1789","pa-75016","kfex3075","kfex3075_1790"
"Square Lamartine","9 Square Lamartine, Paris","park","48.8649","2.27522","75016","Squa_75016_1791","pa-75016","kfex3075","kfex3075_1792"
"Square Claude-Debussy","49 Avenue du Maréchal Fayolle, Paris","park","48.8676","2.2707","75016","Squa_75016_1794","pa-75016","kfex3075","kfex3075_1795"
"Square Alfred Capus","118 Boulevard Suchet, Paris","park","48.8509","2.2598","75016","Squa_75016_1799","pa-75016","kfex3075","kfex3075_1800"
"Square Henri Collet","18 Rue Gros, Paris","park","48.8518","2.27518","75016","Squa_75016_1800","pa-75016","kfex3075","kfex3075_1801"
"Square de Yorktown","38 Rue Benjamin Franklin, Paris","park","48.8617","2.28635","75016","Squa_75016_1810","pa-75016","kfex3075","kfex3075_1811"
"Square Henri Bataille","Paris","park","48.8552","2.26254","75016","Squa_75016_1812","pa-75016","kfex3075","kfex3075_1813"
"Square Tolstoi","Paris","park","48.853","2.26125","75016","Squa_75016_1813","pa-75016","kfex3075","kfex3075_1814"
"Square Alfred Capus","Paris","park","48.8509","2.25975","75016","Squa_75016_1814","pa-75016","kfex3075","kfex3075_1815"
"square de Yorktown","Paris","park","48.8617","2.2864","75016","squa_75016_1818","pa-75016","kfex3075","kfex3075_1819"
"Square Alexis Clérel de Tocqueville","89 Rue de Tocqueville, Paris","park","48.8868","2.30658","75017","Squa_75017_1923","pa-75017","kfex3075","kfex3075_1924"
"Square Paul Paray","24 Rue Christine de Pisan, Paris","park","48.8898","2.3081","75017","Squa_75017_1929","pa-75017","kfex3075","kfex3075_1930"
"square","Place Charles Fillion, Paris","park","48.8879","2.31694","75017","squa_75017_1934","pa-75017","kfex3075","kfex3075_1935"
"Square Albert Besnard","Buste d'Albert Besnard, Place du Maréchal Juin, Paris","park","48.8849","2.29731","75017","Squa_75017_1935","pa-75017","kfex3075","kfex3075_1936"
